customer,income,mailer,purchase,visits_so_far,week
97,45,0,0,0,13
97,45,0,0,0,14
97,45,1,1,0,15
97,45,0,0,0,16
97,45,1,1,0,17
97,45,0,0,0,18
97,45,0,0,0,19
97,45,0,0,0,20
97,45,1,1,0,21
97,45,1,1,0,22
97,45,0,0,0,23
97,45,0,0,0,24
97,45,0,0,0,25
97,45,0,0,0,26
97,45,0,0,0,27
97,45,0,0,0,28
97,45,0,0,0,29
97,45,0,0,0,30
97,45,0,0,0,31
97,45,0,0,0,32
97,45,0,0,0,33
97,45,0,0,0,34
97,45,1,0,0,35
97,45,0,0,0,36
97,45,0,0,0,37
97,45,0,0,0,38
97,45,0,1,0,39
97,45,0,0,0,40
97,45,0,0,0,41
97,45,1,1,0,42
97,45,0,0,0,43
97,45,1,0,0,44
97,45,0,0,0,45
97,45,0,0,0,46
97,45,0,0,0,47
97,45,0,0,0,48
97,45,0,0,0,49
98,48,0,0,0,0
98,48,0,0,0,1
98,48,0,0,0,2
98,48,0,0,0,3
98,48,0,0,0,4
98,48,0,1,0,5
98,48,0,0,0.693147181,6
98,48,0,0,0.693147181,7
98,48,0,0,0.693147181,8
98,48,0,0,0.693147181,9
98,48,0,0,0.693147181,10
98,48,1,0,0.693147181,11
98,48,1,0,0.693147181,12
98,48,0,0,0.693147181,13
98,48,0,0,1.098612289,14
98,48,1,0,1.386294361,15
98,48,1,0,1.386294361,16
98,48,1,0,1.386294361,17
98,48,1,1,1.386294361,18
98,48,0,1,1.386294361,19
98,48,1,0,1.386294361,20
98,48,0,0,1.386294361,21
98,48,0,0,1.609437912,22
98,48,0,0,1.791759469,23
98,48,0,0,1.791759469,24
98,48,0,0,1.945910149,25
98,48,0,1,1.945910149,26
98,48,0,1,2.079441542,27
98,48,0,1,2.197224577,28
98,48,1,0,2.197224577,29
98,48,0,0,2.197224577,30
98,48,0,1,2.302585093,31
98,48,0,1,2.302585093,32
98,48,0,0,2.397895273,33
98,48,0,1,2.48490665,34
98,48,0,0,2.48490665,35
98,48,1,1,2.48490665,36
98,48,0,1,2.564949357,37
98,48,0,0,2.63905733,38
98,48,0,0,2.63905733,39
98,48,0,0,2.63905733,40
98,48,0,1,2.63905733,41
98,48,0,1,2.708050201,42
98,48,0,1,2.708050201,43
98,48,0,1,2.708050201,44
98,48,1,0,2.708050201,45
98,48,0,1,2.708050201,46
98,48,0,0,2.772588722,47
98,48,0,0,2.772588722,48
98,48,0,0,2.772588722,49
99,61,1,0,0,0
99,61,0,0,0,1
99,61,0,0,0.693147181,2
99,61,1,1,0.693147181,3
99,61,0,1,1.098612289,4
99,61,0,1,1.098612289,5
99,61,1,1,1.386294361,6
99,61,0,0,1.386294361,7
99,61,1,0,1.386294361,8
99,61,0,0,1.386294361,9
99,61,0,0,1.609437912,10
99,61,0,0,1.609437912,11
99,61,0,1,1.791759469,12
99,61,0,0,1.791759469,13
99,61,0,1,1.945910149,14
99,61,0,1,1.945910149,15
99,61,0,1,2.079441542,16
99,61,0,1,2.079441542,17
99,61,0,0,2.079441542,18
99,61,0,0,2.079441542,19
99,61,0,0,2.197224577,20
99,61,0,0,2.302585093,21
99,61,0,0,2.302585093,22
99,61,0,1,2.302585093,23
99,61,1,1,2.397895273,24
99,61,0,1,2.397895273,25
99,61,0,0,2.397895273,26
99,61,1,0,2.397895273,27
99,61,0,0,2.397895273,28
99,61,0,1,2.48490665,29
99,61,0,0,2.48490665,30
99,61,0,0,2.48490665,31
99,61,0,0,2.48490665,32
99,61,0,1,2.48490665,33
99,61,0,1,2.564949357,34
99,61,1,1,2.63905733,35
99,61,0,0,2.708050201,36
99,61,0,1,2.772588722,37
99,61,0,1,2.772588722,38
99,61,0,0,2.772588722,39
99,61,0,0,2.772588722,40
99,61,0,1,2.772588722,41
99,61,1,1,2.772588722,42
99,61,0,0,2.833213344,43
99,61,0,1,2.833213344,44
99,61,1,0,2.833213344,45
99,61,0,0,2.890371758,46
99,61,0,1,2.890371758,47
99,61,0,0,2.890371758,48
99,61,0,1,2.890371758,49
100,61,0,0,0,0
100,61,0,0,0,1
100,61,0,0,0,2
100,61,0,0,0.693147181,3
100,61,0,0,0.693147181,4
100,61,0,0,1.098612289,5
100,61,0,0,1.098612289,6
100,61,0,0,1.386294361,7
100,61,0,0,1.609437912,8
100,61,0,0,1.609437912,9
100,61,0,0,1.609437912,10
100,61,0,0,1.609437912,11
100,61,0,0,1.609437912,12
100,61,0,0,1.791759469,13
100,61,0,0,1.791759469,14
100,61,0,1,1.791759469,15
100,61,0,0,1.791759469,16
100,61,0,1,1.791759469,17
100,61,0,0,1.791759469,18
100,61,0,0,1.791759469,19
100,61,0,1,1.791759469,20
100,61,0,1,1.945910149,21
100,61,0,1,1.945910149,22
100,61,0,1,1.945910149,23
100,61,0,0,1.945910149,24
100,61,0,0,1.945910149,25
100,61,0,0,1.945910149,26
100,61,0,0,1.945910149,27
100,61,0,0,2.079441542,28
100,61,0,1,2.197224577,29
100,61,0,1,2.197224577,30
100,61,0,1,2.302585093,31
100,61,0,0,2.302585093,32
100,61,0,1,2.302585093,33
100,61,0,1,2.397895273,34
100,61,0,0,2.397895273,35
100,61,0,0,2.48490665,36
100,61,0,1,2.48490665,37
100,61,0,0,2.48490665,38
100,61,0,1,2.48490665,39
100,61,0,1,2.48490665,40
100,61,0,1,2.564949357,41
100,61,0,1,2.564949357,42
100,61,0,1,2.564949357,43
100,61,0,0,2.564949357,44
100,61,0,1,2.564949357,45
100,61,0,1,2.564949357,46
100,61,0,0,2.564949357,47
100,61,0,1,2.564949357,48
100,61,0,1,2.63905733,49
101,45,1,1,0,0
101,45,0,0,0,1
101,45,0,0,0,2
101,45,1,1,0,3
101,45,0,0,0,4
101,45,1,0,0,5
101,45,0,0,0,6
101,45,0,0,0,7
101,45,1,0,0,8
101,45,0,0,0,9
101,45,0,0,0,10
101,45,0,0,0,11
101,45,0,0,0,12
101,45,0,0,0.693147181,13
101,45,0,1,1.098612289,14
101,45,1,1,1.386294361,15
101,45,0,0,1.386294361,16
101,45,0,1,1.386294361,17
101,45,1,0,1.386294361,18
101,45,0,0,1.386294361,19
101,45,0,0,1.609437912,20
101,45,0,0,1.609437912,21
101,45,0,1,1.609437912,22
101,45,0,1,1.609437912,23
101,45,0,0,1.609437912,24
101,45,0,0,1.609437912,25
101,45,1,1,1.609437912,26
101,45,0,0,1.609437912,27
101,45,0,1,1.609437912,28
101,45,0,0,1.609437912,29
101,45,0,0,1.609437912,30
101,45,0,0,1.609437912,31
101,45,0,0,1.609437912,32
101,45,0,1,1.791759469,33
101,45,0,1,1.791759469,34
101,45,1,1,1.791759469,35
101,45,0,0,1.791759469,36
101,45,0,0,1.945910149,37
101,45,1,0,1.945910149,38
101,45,0,0,2.079441542,39
101,45,1,1,2.079441542,40
101,45,0,0,2.079441542,41
101,45,0,0,2.079441542,42
101,45,0,0,2.079441542,43
101,45,0,0,2.079441542,44
101,45,0,1,2.079441542,45
101,45,0,0,2.079441542,46
101,45,0,0,2.079441542,47
101,45,0,0,2.197224577,48
101,45,1,1,2.197224577,49
102,34,0,0,0,0
102,34,0,0,0.693147181,1
102,34,0,0,1.098612289,2
102,34,0,0,1.098612289,3
102,34,0,1,1.098612289,4
102,34,0,0,1.098612289,5
102,34,0,0,1.098612289,6
102,34,0,0,1.098612289,7
102,34,0,0,1.098612289,8
102,34,0,0,1.098612289,9
102,34,0,0,1.098612289,10
102,34,0,0,1.098612289,11
102,34,0,0,1.098612289,12
102,34,0,0,1.386294361,13
102,34,0,0,1.386294361,14
102,34,0,0,1.386294361,15
102,34,0,0,1.386294361,16
102,34,0,0,1.386294361,17
102,34,0,0,1.386294361,18
102,34,0,0,1.386294361,19
102,34,0,0,1.386294361,20
102,34,0,0,1.386294361,21
102,34,0,1,1.386294361,22
102,34,0,0,1.609437912,23
102,34,0,0,1.609437912,24
102,34,0,0,1.791759469,25
102,34,1,0,1.791759469,26
102,34,0,0,1.791759469,27
102,34,0,0,1.791759469,28
102,34,0,1,1.945910149,29
102,34,0,1,2.079441542,30
102,34,0,1,2.079441542,31
102,34,1,0,2.079441542,32
102,34,0,0,2.197224577,33
102,34,0,0,2.197224577,34
102,34,0,0,2.197224577,35
102,34,0,0,2.197224577,36
102,34,0,0,2.197224577,37
102,34,0,0,2.197224577,38
102,34,0,0,2.197224577,39
102,34,0,0,2.302585093,40
102,34,0,0,2.302585093,41
102,34,1,1,2.397895273,42
102,34,0,0,2.397895273,43
102,34,0,0,2.48490665,44
102,34,0,0,2.564949357,45
102,34,0,0,2.564949357,46
102,34,0,1,2.564949357,47
102,34,0,1,2.63905733,48
102,34,0,0,2.63905733,49
103,68,0,0,0,0
103,68,1,1,0,1
103,68,0,1,0,2
103,68,0,1,0.693147181,3
103,68,0,0,1.098612289,4
103,68,0,1,1.386294361,5
103,68,0,1,1.609437912,6
103,68,0,0,1.791759469,7
103,68,0,0,1.791759469,8
103,68,0,0,1.791759469,9
103,68,0,0,1.791759469,10
103,68,0,1,1.945910149,11
103,68,0,0,2.079441542,12
103,68,0,1,2.197224577,13
103,68,0,1,2.302585093,14
103,68,0,1,2.302585093,15
103,68,0,0,2.397895273,16
103,68,0,0,2.397895273,17
103,68,0,0,2.397895273,18
103,68,0,1,2.397895273,19
103,68,0,1,2.48490665,20
103,68,0,0,2.564949357,21
103,68,0,1,2.63905733,22
103,68,0,0,2.63905733,23
103,68,0,1,2.708050201,24
103,68,0,1,2.708050201,25
103,68,0,1,2.708050201,26
103,68,0,0,2.772588722,27
103,68,0,1,2.772588722,28
103,68,0,0,2.772588722,29
103,68,0,0,2.772588722,30
103,68,1,1,2.772588722,31
103,68,0,1,2.772588722,32
103,68,0,0,2.772588722,33
103,68,1,1,2.833213344,34
103,68,0,1,2.833213344,35
103,68,1,1,2.833213344,36
103,68,0,0,2.890371758,37
103,68,0,0,2.890371758,38
103,68,0,0,2.890371758,39
103,68,0,0,2.890371758,40
103,68,0,0,2.944438979,41
103,68,0,1,2.995732274,42
103,68,0,1,3.044522438,43
103,68,0,1,3.044522438,44
103,68,0,1,3.044522438,45
103,68,0,1,3.091042453,46
103,68,0,0,3.091042453,47
103,68,0,1,3.091042453,48
103,68,0,0,3.091042453,49
104,68,1,1,0,0
104,68,1,1,0,1
104,68,0,1,0,2
104,68,0,1,0,3
104,68,0,0,0,4
104,68,0,0,0,5
104,68,0,1,0,6
104,68,0,0,0.693147181,7
104,68,0,0,0.693147181,8
104,68,0,0,0.693147181,9
104,68,0,1,0.693147181,10
104,68,0,0,0.693147181,11
104,68,0,0,1.098612289,12
104,68,1,0,1.386294361,13
104,68,0,1,1.386294361,14
104,68,0,0,1.609437912,15
104,68,0,1,1.609437912,16
104,68,0,1,1.791759469,17
104,68,0,0,1.791759469,18
104,68,1,1,1.791759469,19
104,68,0,0,1.945910149,20
104,68,0,0,1.945910149,21
104,68,0,1,1.945910149,22
104,68,0,0,1.945910149,23
104,68,0,0,1.945910149,24
104,68,0,0,1.945910149,25
104,68,0,0,1.945910149,26
104,68,0,1,1.945910149,27
104,68,0,1,2.079441542,28
104,68,1,0,2.079441542,29
104,68,1,1,2.079441542,30
104,68,0,1,2.079441542,31
104,68,0,1,2.197224577,32
104,68,0,1,2.197224577,33
104,68,0,0,2.197224577,34
104,68,1,0,2.197224577,35
104,68,0,0,2.302585093,36
104,68,0,1,2.302585093,37
104,68,1,1,2.302585093,38
104,68,0,1,2.397895273,39
104,68,1,1,2.397895273,40
104,68,0,0,2.397895273,41
104,68,0,1,2.397895273,42
104,68,0,0,2.397895273,43
104,68,0,1,2.397895273,44
104,68,0,1,2.397895273,45
104,68,0,0,2.397895273,46
104,68,0,1,2.397895273,47
104,68,0,1,2.397895273,48
104,68,0,1,2.397895273,49
105,67,0,0,0,0
105,67,0,0,0,1
105,67,0,0,0,2
105,67,0,0,0,3
105,67,0,0,0,4
105,67,0,0,0,5
105,67,0,1,0,6
105,67,0,0,0.693147181,7
105,67,0,0,0.693147181,8
105,67,0,0,0.693147181,9
105,67,0,0,0.693147181,10
105,67,0,0,1.098612289,11
105,67,0,0,1.098612289,12
105,67,0,0,1.098612289,13
105,67,0,0,1.098612289,14
105,67,1,0,1.098612289,15
105,67,0,0,1.098612289,16
105,67,0,1,1.098612289,17
105,67,0,0,1.098612289,18
105,67,0,1,1.098612289,19
105,67,0,0,1.098612289,20
105,67,0,0,1.098612289,21
105,67,0,0,1.098612289,22
105,67,0,1,1.386294361,23
105,67,0,0,1.386294361,24
105,67,0,0,1.386294361,25
105,67,1,1,1.386294361,26
105,67,1,1,1.386294361,27
105,67,0,1,1.386294361,28
105,67,0,1,1.386294361,29
105,67,0,1,1.609437912,30
105,67,0,1,1.609437912,31
105,67,0,0,1.791759469,32
105,67,0,0,1.791759469,33
105,67,0,1,1.791759469,34
105,67,0,1,1.791759469,35
105,67,0,1,1.945910149,36
105,67,0,1,2.079441542,37
105,67,1,1,2.079441542,38
105,67,0,1,2.079441542,39
105,67,0,1,2.079441542,40
105,67,0,1,2.079441542,41
105,67,0,0,2.079441542,42
105,67,0,1,2.079441542,43
105,67,1,1,2.079441542,44
105,67,0,1,2.079441542,45
105,67,1,1,2.079441542,46
105,67,0,1,2.079441542,47
105,67,0,1,2.079441542,48
105,67,1,1,2.079441542,49
106,43,0,0,0,0
106,43,0,0,0,1
106,43,0,0,0.693147181,2
106,43,0,0,0.693147181,3
106,43,0,0,0.693147181,4
106,43,0,1,1.098612289,5
106,43,0,0,1.386294361,6
106,43,0,0,1.386294361,7
106,43,0,0,1.609437912,8
106,43,0,0,1.609437912,9
106,43,0,0,1.791759469,10
106,43,0,0,1.791759469,11
106,43,0,0,1.791759469,12
106,43,0,1,1.791759469,13
106,43,0,0,1.791759469,14
106,43,0,0,1.791759469,15
106,43,0,0,1.791759469,16
106,43,0,0,1.945910149,17
106,43,0,0,1.945910149,18
106,43,0,1,1.945910149,19
106,43,0,0,1.945910149,20
106,43,0,0,1.945910149,21
106,43,0,1,1.945910149,22
106,43,0,0,2.079441542,23
106,43,0,0,2.197224577,24
106,43,0,0,2.197224577,25
106,43,0,0,2.197224577,26
106,43,0,1,2.302585093,27
106,43,0,1,2.302585093,28
106,43,0,0,2.302585093,29
106,43,0,1,2.397895273,30
106,43,0,0,2.48490665,31
106,43,0,0,2.564949357,32
106,43,0,0,2.564949357,33
106,43,0,1,2.564949357,34
106,43,0,0,2.564949357,35
106,43,0,1,2.564949357,36
106,43,0,1,2.564949357,37
106,43,0,0,2.63905733,38
106,43,0,0,2.63905733,39
106,43,0,1,2.708050201,40
106,43,0,0,2.708050201,41
106,43,0,1,2.772588722,42
106,43,0,0,2.833213344,43
106,43,0,0,2.833213344,44
106,43,0,1,2.833213344,45
106,43,0,0,2.833213344,46
106,43,0,1,2.833213344,47
106,43,0,0,2.833213344,48
106,43,0,0,2.833213344,49
107,33,0,0,0,0
107,33,0,0,0.693147181,1
107,33,0,0,1.098612289,2
107,33,0,0,1.098612289,3
107,33,0,0,1.098612289,4
107,33,1,0,1.386294361,5
107,33,0,0,1.386294361,6
107,33,0,0,1.609437912,7
107,33,0,0,1.609437912,8
107,33,1,0,1.791759469,9
107,33,0,1,1.945910149,10
107,33,0,0,2.079441542,11
107,33,0,0,2.197224577,12
107,33,0,1,2.197224577,13
107,33,0,0,2.302585093,14
107,33,0,1,2.302585093,15
107,33,0,0,2.397895273,16
107,33,0,0,2.397895273,17
107,33,0,0,2.397895273,18
107,33,0,0,2.48490665,19
107,33,0,1,2.48490665,20
107,33,0,0,2.564949357,21
107,33,0,1,2.63905733,22
107,33,0,1,2.63905733,23
107,33,0,1,2.708050201,24
107,33,0,1,2.772588722,25
107,33,0,1,2.772588722,26
107,33,0,1,2.833213344,27
107,33,0,1,2.890371758,28
107,33,0,0,2.890371758,29
107,33,0,0,2.944438979,30
107,33,0,0,2.944438979,31
107,33,0,0,2.944438979,32
107,33,1,1,2.995732274,33
107,33,0,0,2.995732274,34
107,33,0,0,2.995732274,35
107,33,0,0,2.995732274,36
107,33,0,1,3.044522438,37
107,33,0,1,3.044522438,38
107,33,0,1,3.044522438,39
107,33,0,0,3.091042453,40
107,33,1,1,3.135494216,41
107,33,0,1,3.17805383,42
107,33,0,0,3.17805383,43
107,33,0,0,3.218875825,44
107,33,1,1,3.258096538,45
107,33,0,1,3.258096538,46
107,33,0,1,3.258096538,47
107,33,0,0,3.258096538,48
107,33,0,0,3.258096538,49
108,48,0,0,0,0
108,48,0,0,0,1
108,48,0,0,0.693147181,2
108,48,0,0,1.098612289,3
108,48,0,0,1.098612289,4
108,48,0,0,1.098612289,5
108,48,0,0,1.386294361,6
108,48,0,0,1.609437912,7
108,48,1,1,1.609437912,8
108,48,0,1,1.609437912,9
108,48,0,0,1.791759469,10
108,48,1,1,1.791759469,11
108,48,0,0,1.791759469,12
108,48,0,1,1.791759469,13
108,48,0,1,1.791759469,14
108,48,1,1,1.791759469,15
108,48,0,1,1.791759469,16
108,48,0,1,1.791759469,17
108,48,0,1,1.945910149,18
108,48,0,0,1.945910149,19
108,48,0,0,2.079441542,20
108,48,1,0,2.079441542,21
108,48,0,0,2.079441542,22
108,48,0,0,2.079441542,23
108,48,0,1,2.079441542,24
108,48,0,0,2.079441542,25
108,48,0,1,2.197224577,26
108,48,0,1,2.302585093,27
108,48,0,0,2.302585093,28
108,48,0,1,2.397895273,29
108,48,0,0,2.397895273,30
108,48,0,0,2.48490665,31
108,48,0,0,2.564949357,32
108,48,0,0,2.63905733,33
108,48,0,1,2.63905733,34
108,48,0,1,2.63905733,35
108,48,0,0,2.708050201,36
108,48,0,1,2.772588722,37
108,48,0,1,2.772588722,38
108,48,0,0,2.772588722,39
108,48,0,0,2.772588722,40
108,48,0,0,2.833213344,41
108,48,0,1,2.890371758,42
108,48,0,0,2.890371758,43
108,48,0,0,2.944438979,44
108,48,1,1,2.944438979,45
108,48,0,1,2.944438979,46
108,48,0,1,2.944438979,47
108,48,0,0,2.944438979,48
108,48,0,1,2.944438979,49
109,59,0,0,0,0
109,59,0,1,0,1
109,59,0,1,0,2
109,59,0,0,0,3
109,59,0,0,0,4
109,59,0,0,0.693147181,5
109,59,0,1,0.693147181,6
109,59,1,1,1.098612289,7
109,59,0,0,1.386294361,8
109,59,0,0,1.609437912,9
109,59,0,0,1.609437912,10
109,59,0,1,1.609437912,11
109,59,1,1,1.609437912,12
109,59,0,1,1.609437912,13
109,59,0,0,1.609437912,14
109,59,0,1,1.609437912,15
109,59,0,0,1.609437912,16
109,59,0,0,1.791759469,17
109,59,0,1,1.791759469,18
109,59,0,0,1.791759469,19
109,59,0,0,1.791759469,20
109,59,0,0,1.945910149,21
109,59,0,1,1.945910149,22
109,59,0,0,1.945910149,23
109,59,0,1,2.079441542,24
109,59,0,1,2.197224577,25
109,59,0,1,2.197224577,26
109,59,0,0,2.197224577,27
109,59,0,1,2.197224577,28
109,59,0,0,2.302585093,29
109,59,0,1,2.302585093,30
109,59,0,0,2.302585093,31
109,59,0,1,2.302585093,32
109,59,0,1,2.302585093,33
109,59,0,1,2.302585093,34
109,59,0,1,2.397895273,35
109,59,0,0,2.48490665,36
109,59,0,1,2.48490665,37
109,59,0,1,2.564949357,38
109,59,0,0,2.564949357,39
109,59,0,1,2.564949357,40
109,59,1,1,2.564949357,41
109,59,0,1,2.564949357,42
109,59,0,0,2.63905733,43
109,59,0,0,2.63905733,44
109,59,0,0,2.63905733,45
109,59,0,1,2.63905733,46
109,59,0,0,2.63905733,47
109,59,0,1,2.708050201,48
109,59,0,1,2.708050201,49
110,42,0,0,0,0
110,42,0,0,0.693147181,1
110,42,0,0,0.693147181,2
110,42,0,0,0.693147181,3
110,42,0,0,1.098612289,4
110,42,0,0,1.098612289,5
110,42,0,0,1.098612289,6
110,42,0,0,1.098612289,7
110,42,0,0,1.098612289,8
110,42,0,0,1.098612289,9
110,42,0,0,1.098612289,10
110,42,0,0,1.386294361,11
110,42,0,0,1.609437912,12
110,42,0,0,1.791759469,13
110,42,0,0,1.945910149,14
110,42,0,0,2.079441542,15
110,42,0,0,2.079441542,16
110,42,0,0,2.079441542,17
110,42,0,0,2.079441542,18
110,42,0,0,2.079441542,19
110,42,0,1,2.197224577,20
110,42,0,1,2.197224577,21
110,42,0,0,2.197224577,22
110,42,0,0,2.197224577,23
110,42,0,0,2.302585093,24
110,42,0,0,2.302585093,25
110,42,0,0,2.397895273,26
110,42,0,0,2.48490665,27
110,42,0,0,2.564949357,28
110,42,0,0,2.63905733,29
110,42,0,0,2.708050201,30
110,42,0,1,2.772588722,31
110,42,0,1,2.772588722,32
110,42,0,0,2.833213344,33
110,42,1,1,2.833213344,34
110,42,0,1,2.833213344,35
110,42,0,0,2.833213344,36
110,42,0,1,2.833213344,37
110,42,0,0,2.833213344,38
110,42,0,0,2.890371758,39
110,42,0,1,2.890371758,40
110,42,0,1,2.890371758,41
110,42,1,0,2.890371758,42
110,42,0,1,2.944438979,43
110,42,0,0,2.944438979,44
110,42,0,1,2.995732274,45
110,42,0,1,3.044522438,46
110,42,0,1,3.091042453,47
110,42,0,0,3.091042453,48
110,42,0,1,3.091042453,49
111,49,0,0,0,0
111,49,0,0,0.693147181,1
111,49,0,0,0.693147181,2
111,49,0,0,0.693147181,3
111,49,0,0,0.693147181,4
111,49,0,0,1.098612289,5
111,49,1,1,1.386294361,6
111,49,0,0,1.609437912,7
111,49,0,1,1.609437912,8
111,49,0,0,1.609437912,9
111,49,0,1,1.609437912,10
111,49,0,0,1.609437912,11
111,49,0,0,1.609437912,12
111,49,0,0,1.609437912,13
111,49,0,0,1.609437912,14
111,49,0,1,1.791759469,15
111,49,0,0,1.945910149,16
111,49,0,0,1.945910149,17
111,49,0,0,1.945910149,18
111,49,0,0,2.079441542,19
111,49,0,1,2.197224577,20
111,49,0,1,2.197224577,21
111,49,0,1,2.197224577,22
111,49,0,0,2.197224577,23
111,49,0,1,2.197224577,24
111,49,0,0,2.197224577,25
111,49,0,1,2.302585093,26
111,49,0,0,2.397895273,27
111,49,1,1,2.397895273,28
111,49,0,1,2.48490665,29
111,49,0,0,2.564949357,30
111,49,1,1,2.63905733,31
111,49,0,1,2.63905733,32
111,49,0,0,2.708050201,33
111,49,0,0,2.772588722,34
111,49,1,0,2.772588722,35
111,49,0,0,2.772588722,36
111,49,0,1,2.772588722,37
111,49,0,1,2.772588722,38
111,49,0,0,2.772588722,39
111,49,0,0,2.772588722,40
111,49,0,1,2.772588722,41
111,49,0,1,2.833213344,42
111,49,0,0,2.890371758,43
111,49,0,0,2.890371758,44
111,49,0,1,2.944438979,45
111,49,0,1,2.944438979,46
111,49,1,1,2.944438979,47
111,49,0,0,2.995732274,48
111,49,0,0,3.044522438,49
112,68,0,0,0,0
112,68,0,0,0,1
112,68,0,0,0,2
112,68,0,0,0,3
112,68,0,0,0,4
112,68,0,0,0.693147181,5
112,68,0,0,0.693147181,6
112,68,0,1,0.693147181,7
112,68,0,1,0.693147181,8
112,68,1,0,0.693147181,9
112,68,0,0,0.693147181,10
112,68,0,0,0.693147181,11
112,68,0,0,0.693147181,12
112,68,0,1,0.693147181,13
112,68,0,0,1.098612289,14
112,68,0,0,1.098612289,15
112,68,0,0,1.386294361,16
112,68,0,0,1.386294361,17
112,68,0,0,1.386294361,18
112,68,0,0,1.386294361,19
112,68,0,1,1.386294361,20
112,68,0,1,1.609437912,21
112,68,0,1,1.609437912,22
112,68,0,1,1.791759469,23
112,68,0,0,1.791759469,24
112,68,0,1,1.791759469,25
112,68,0,0,1.945910149,26
112,68,0,1,1.945910149,27
112,68,0,0,1.945910149,28
112,68,0,0,2.079441542,29
112,68,0,1,2.079441542,30
112,68,0,0,2.197224577,31
112,68,0,1,2.302585093,32
112,68,0,0,2.397895273,33
112,68,0,0,2.397895273,34
112,68,0,1,2.397895273,35
112,68,0,1,2.397895273,36
112,68,0,1,2.397895273,37
112,68,0,0,2.397895273,38
112,68,0,1,2.397895273,39
112,68,0,1,2.397895273,40
112,68,0,1,2.397895273,41
112,68,0,0,2.397895273,42
112,68,0,1,2.397895273,43
112,68,0,1,2.397895273,44
112,68,0,1,2.397895273,45
112,68,0,1,2.397895273,46
112,68,0,0,2.397895273,47
112,68,0,0,2.397895273,48
112,68,0,0,2.48490665,49
113,35,0,0,0,0
113,35,0,1,0,1
113,35,0,0,0,2
113,35,0,0,0,3
113,35,0,0,0,4
113,35,0,0,0.693147181,5
113,35,0,0,0.693147181,6
113,35,0,0,0.693147181,7
113,35,0,0,1.098612289,8
113,35,0,0,1.098612289,9
113,35,0,0,1.098612289,10
113,35,0,0,1.098612289,11
113,35,0,0,1.098612289,12
113,35,0,1,1.386294361,13
113,35,0,0,1.386294361,14
113,35,0,0,1.386294361,15
113,35,0,0,1.386294361,16
113,35,0,0,1.386294361,17
113,35,0,0,1.386294361,18
113,35,0,0,1.609437912,19
113,35,0,1,1.609437912,20
113,35,0,0,1.791759469,21
113,35,0,0,1.791759469,22
113,35,0,0,1.791759469,23
113,35,0,0,1.791759469,24
113,35,1,1,1.945910149,25
113,35,0,0,2.079441542,26
113,35,0,0,2.197224577,27
113,35,0,1,2.197224577,28
113,35,0,1,2.197224577,29
113,35,0,0,2.197224577,30
113,35,0,0,2.197224577,31
113,35,0,0,2.302585093,32
113,35,0,0,2.302585093,33
113,35,0,0,2.302585093,34
113,35,0,0,2.302585093,35
113,35,0,0,2.397895273,36
113,35,0,0,2.397895273,37
113,35,0,0,2.397895273,38
113,35,0,0,2.48490665,39
113,35,0,0,2.48490665,40
113,35,0,1,2.564949357,41
113,35,0,0,2.564949357,42
113,35,0,1,2.564949357,43
113,35,0,0,2.564949357,44
113,35,0,0,2.63905733,45
113,35,0,0,2.708050201,46
113,35,0,0,2.772588722,47
113,35,0,0,2.772588722,48
113,35,0,1,2.772588722,49
114,42,0,0,0,0
114,42,1,0,0,1
114,42,0,0,0,2
114,42,0,0,0,3
114,42,0,0,0,4
114,42,0,0,0,5
114,42,0,0,0,6
114,42,0,0,0,7
114,42,1,1,0.693147181,8
114,42,0,0,0.693147181,9
114,42,0,0,0.693147181,10
114,42,0,0,0.693147181,11
114,42,0,0,0.693147181,12
114,42,0,0,0.693147181,13
114,42,0,0,0.693147181,14
114,42,0,1,0.693147181,15
114,42,0,0,0.693147181,16
114,42,0,0,0.693147181,17
114,42,0,0,0.693147181,18
114,42,0,1,0.693147181,19
114,42,0,0,1.098612289,20
114,42,0,0,1.098612289,21
114,42,0,0,1.386294361,22
114,42,0,0,1.386294361,23
114,42,1,1,1.609437912,24
114,42,1,1,1.609437912,25
114,42,0,0,1.609437912,26
114,42,1,0,1.791759469,27
114,42,0,0,1.945910149,28
114,42,0,0,1.945910149,29
114,42,0,0,1.945910149,30
114,42,0,0,2.079441542,31
114,42,0,1,2.079441542,32
114,42,0,0,2.079441542,33
114,42,0,0,2.079441542,34
114,42,0,1,2.079441542,35
114,42,0,0,2.197224577,36
114,42,0,0,2.197224577,37
114,42,0,0,2.197224577,38
114,42,1,1,2.302585093,39
114,42,0,0,2.302585093,40
114,42,1,0,2.302585093,41
114,42,1,1,2.302585093,42
114,42,0,1,2.302585093,43
114,42,0,0,2.302585093,44
114,42,0,1,2.302585093,45
114,42,0,0,2.302585093,46
114,42,0,1,2.302585093,47
114,42,0,0,2.302585093,48
114,42,0,0,2.302585093,49
115,48,0,0,0,0
115,48,0,0,0,1
115,48,0,0,0,2
115,48,0,0,0,3
115,48,0,1,0.693147181,4
115,48,0,0,0.693147181,5
115,48,0,0,0.693147181,6
115,48,0,0,1.098612289,7
115,48,0,0,1.386294361,8
115,48,0,1,1.609437912,9
115,48,0,0,1.609437912,10
115,48,0,0,1.791759469,11
115,48,0,0,1.945910149,12
115,48,0,1,2.079441542,13
